date,market_id,stall_id,scale_id,nominal_weight_g (test mass),reading_g (scale reading),is_certified (Y/N),last_cert_date,inspector_id
2026-03-31,MKT_04,MKT_04_STL_030,SCL_0271,1000,998,Y,2017-04-27,INS_03
2026-01-25,MKT_04,MKT_04_STL_031,SCL_0272,1000,1000,Y,2016-12-17,INS_01
2026-02-11,MKT_04,MKT_04_STL_031,SCL_0272,1000,999,Y,2025-09-15,INS_04
2026-02-14,MKT_04,MKT_04_STL_031,SCL_0272,1000,999,Y,2025-12-03,INS_03
2026-01-07,MKT_04,MKT_04_STL_031,SCL_0273,1000,998,Y,2025-10-13,INS_03
2026-02-01,MKT_04,MKT_04_STL_031,SCL_0273,1000,998,Y,2025-09-16,INS_04
2026-03-21,MKT_04,MKT_04_STL_031,SCL_0273,1000,1000,Y,2025-12-09,INS_05
2026-01-03,MKT_04,MKT_04_STL_032,SCL_0274,1000,998,Y,2025-11-04,INS_05
2026-02-18,MKT_04,MKT_04_STL_032,SCL_0274,1000,1000,Y,2018-09-02,INS_05
2026-03-27,MKT_04,MKT_04_STL_032,SCL_0274,1000,1001,Y,2025-08-25,INS_01
2026-01-03,MKT_04,MKT_04_STL_032,SCL_0275,1000,998,Y,2025-03-31,INS_04
2026-02-07,MKT_04,MKT_04_STL_032,SCL_0275,1000,998,Y,2017-10-22,INS_05
2026-03-25,MKT_04,MKT_04_STL_032,SCL_0275,1000,998,Y,2017-12-20,INS_05
2026-01-21,MKT_04,MKT_04_STL_032,SCL_0276,1000,1027,N,2025-08-24,INS_03
2026-02-20,MKT_04,MKT_04_STL_032,SCL_0276,1000,1022,N,2025-03-07,INS_05
2026-03-04,MKT_04,MKT_04_STL_032,SCL_0276,1000,1006,N,2025-09-12,INS_04
2026-02-13,MKT_04,MKT_04_STL_033,SCL_0277,1000,1038,N,2025-03-07,INS_04
2026-02-20,MKT_04,MKT_04_STL_033,SCL_0277,1000,1031,N,2015-11-09,INS_02
2026-03-26,MKT_04,MKT_04_STL_033,SCL_0277,1000,1043,N,2018-01-15,INS_03
2026-01-18,MKT_04,MKT_04_STL_034,SCL_0278,1000,999,Y,2025-03-26,INS_02
2026-03-16,MKT_04,MKT_04_STL_034,SCL_0278,1000,999,Y,2025-11-26,INS_04
2026-03-25,MKT_04,MKT_04_STL_034,SCL_0278,1000,998,Y,2019-09-16,INS_05
2026-01-04,MKT_04,MKT_04_STL_034,SCL_0279,1000,1001,Y,2025-07-18,INS_03
2026-02-10,MKT_04,MKT_04_STL_034,SCL_0279,1000,998,Y,2015-02-23,INS_02
2026-02-22,MKT_04,MKT_04_STL_034,SCL_0279,1000,1000,Y,2025-09-27,INS_05
2026-01-04,MKT_04,MKT_04_STL_034,SCL_0280,1000,999,Y,2025-04-09,INS_04
2026-01-30,MKT_04,MKT_04_STL_034,SCL_0280,1000,999,Y,2025-04-24,INS_03
2026-03-29,MKT_04,MKT_04_STL_034,SCL_0280,1000,999,Y,2025-08-02,INS_02
2026-01-02,MKT_04,MKT_04_STL_035,SCL_0281,1000,999,Y,2017-06-18,INS_02
2026-02-04,MKT_04,MKT_04_STL_035,SCL_0281,1000,1000,Y,2025-09-01,INS_04
2026-02-22,MKT_04,MKT_04_STL_035,SCL_0281,1000,1001,Y,2025-07-06,INS_01
2026-03-10,MKT_04,MKT_04_STL_035,SCL_0282,1000,998,Y,2026-01-18,INS_01
2026-03-15,MKT_04,MKT_04_STL_035,SCL_0282,1000,1001,Y,2026-01-24,INS_02
2026-03-18,MKT_04,MKT_04_STL_035,SCL_0282,1000,998,Y,2017-06-19,INS_05
2026-02-06,MKT_04,MKT_04_STL_035,SCL_0283,1000,1044,N,2025-04-18,INS_03
2026-02-08,MKT_04,MKT_04_STL_035,SCL_0283,1000,1046,N,2019-01-19,INS_04
2026-03-01,MKT_04,MKT_04_STL_035,SCL_0283,1000,1042,N,2025-04-26,INS_02
2026-02-11,MKT_04,MKT_04_STL_036,SCL_0284,1000,1042,N,2025-10-01,INS_04
2026-02-22,MKT_04,MKT_04_STL_036,SCL_0284,1000,1021,N,2018-08-21,INS_01
2026-02-27,MKT_04,MKT_04_STL_036,SCL_0284,1000,1050,N,2025-12-13,INS_02
2026-02-16,MKT_04,MKT_04_STL_037,SCL_0285,1000,1037,N,2025-10-28,INS_04
2026-02-27,MKT_04,MKT_04_STL_037,SCL_0285,1000,1007,N,2025-08-10,INS_04
2026-03-23,MKT_04,MKT_04_STL_037,SCL_0285,1000,1015,N,2025-11-22,INS_02
2026-01-07,MKT_04,MKT_04_STL_037,SCL_0286,1000,1000,Y,2025-10-09,INS_04
2026-02-09,MKT_04,MKT_04_STL_037,SCL_0286,1000,998,N,2025-09-03,INS_02
2026-02-23,MKT_04,MKT_04_STL_037,SCL_0286,1000,1001,Y,2026-01-22,INS_04
2026-01-28,MKT_04,MKT_04_STL_037,SCL_0287,1000,1001,Y,2025-11-19,INS_04
2026-01-31,MKT_04,MKT_04_STL_037,SCL_0287,1000,999,Y,2025-08-12,INS_01
2026-03-05,MKT_04,MKT_04_STL_037,SCL_0287,1000,999,N,2015-10-31,INS_05
2026-01-05,MKT_04,MKT_04_STL_038,SCL_0288,1000,1000,N,2025-10-23,INS_05
2026-01-19,MKT_04,MKT_04_STL_038,SCL_0288,1000,999,Y,2016-08-05,INS_04
2026-02-14,MKT_04,MKT_04_STL_038,SCL_0288,1000,999,Y,2025-07-15,INS_05
2026-01-12,MKT_04,MKT_04_STL_038,SCL_0289,1000,998,Y,2025-11-10,INS_04
2026-02-08,MKT_04,MKT_04_STL_038,SCL_0289,1000,998,Y,2025-08-22,INS_02
2026-02-11,MKT_04,MKT_04_STL_038,SCL_0289,1000,999,Y,2025-12-14,INS_04
2026-01-12,MKT_04,MKT_04_STL_038,SCL_0290,1000,1000,Y,2025-07-04,INS_05
2026-03-09,MKT_04,MKT_04_STL_038,SCL_0290,1000,1000,Y,2025-05-29,INS_05
2026-03-22,MKT_04,MKT_04_STL_038,SCL_0290,1000,1001,Y,2025-10-24,INS_04
2026-01-01,MKT_04,MKT_04_STL_039,SCL_0291,1000,1018,N,2025-05-04,INS_01
2026-01-16,MKT_04,MKT_04_STL_039,SCL_0291,1000,1027,N,2018-07-29,INS_03
2026-01-25,MKT_04,MKT_04_STL_039,SCL_0291,1000,1049,Y,2019-06-07,INS_02
2026-02-08,MKT_04,MKT_04_STL_039,SCL_0292,1000,998,Y,2025-07-19,INS_01
2026-03-06,MKT_04,MKT_04_STL_039,SCL_0292,1000,998,Y,2025-10-28,INS_05
2026-03-12,MKT_04,MKT_04_STL_039,SCL_0292,1000,1001,Y,2026-01-23,INS_03
2026-01-20,MKT_04,MKT_04_STL_040,SCL_0293,1000,1000,Y,2025-05-24,INS_05
2026-03-03,MKT_04,MKT_04_STL_040,SCL_0293,1000,1000,Y,2025-08-24,INS_01
2026-03-22,MKT_04,MKT_04_STL_040,SCL_0293,1000,999,Y,2025-09-04,INS_01
2026-01-09,MKT_04,MKT_04_STL_040,SCL_0294,1000,1000,Y,2025-09-17,INS_01
2026-01-20,MKT_04,MKT_04_STL_040,SCL_0294,1000,999,Y,2025-07-17,INS_04
2026-02-15,MKT_04,MKT_04_STL_040,SCL_0294,1000,998,Y,2025-12-03,INS_03
2026-01-31,MKT_04,MKT_04_STL_040,SCL_0295,1000,999,Y,2025-10-04,INS_03
2026-02-17,MKT_04,MKT_04_STL_040,SCL_0295,1000,999,Y,2025-06-05,INS_01
2026-02-27,MKT_04,MKT_04_STL_040,SCL_0295,1000,999,Y,2017-09-17,INS_04
2026-02-09,MKT_05,MKT_05_STL_001,SCL_0296,1000,1038,N,2025-11-04,INS_01
2026-02-11,MKT_05,MKT_05_STL_001,SCL_0296,1000,1034,N,2019-11-07,INS_01
2026-03-09,MKT_05,MKT_05_STL_001,SCL_0296,1000,1024,N,2025-04-09,INS_01
2026-01-06,MKT_05,MKT_05_STL_001,SCL_0297,1000,1006,N,2016-10-01,INS_03
2026-02-12,MKT_05,MKT_05_STL_001,SCL_0297,1000,1025,N,2016-08-09,INS_02
2026-03-01,MKT_05,MKT_05_STL_001,SCL_0297,1000,1033,N,2025-09-13,INS_03
2026-01-02,MKT_05,MKT_05_STL_002,SCL_0298,1000,998,Y,2025-06-07,INS_05
2026-01-15,MKT_05,MKT_05_STL_002,SCL_0298,1000,999,Y,2025-07-24,INS_03
2026-02-05,MKT_05,MKT_05_STL_002,SCL_0298,1000,998,Y,2025-07-17,INS_02
2026-01-04,MKT_05,MKT_05_STL_003,SCL_0299,1000,998,Y,2025-10-22,INS_01
2026-01-07,MKT_05,MKT_05_STL_003,SCL_0299,1000,1001,Y,2025-07-02,INS_02
2026-01-17,MKT_05,MKT_05_STL_003,SCL_0299,1000,998,Y,2025-04-24,INS_02
2026-01-12,MKT_05,MKT_05_STL_003,SCL_0300,1000,1048,N,2025-04-19,INS_03
2026-03-01,MKT_05,MKT_05_STL_003,SCL_0300,1000,1014,N,2025-03-21,INS_02
2026-03-31,MKT_05,MKT_05_STL_003,SCL_0300,1000,1030,N,2018-09-24,INS_03
2026-02-11,MKT_05,MKT_05_STL_004,SCL_0301,1000,1012,N,2017-08-02,INS_04
2026-02-28,MKT_05,MKT_05_STL_004,SCL_0301,1000,1027,N,2025-11-25,INS_03
2026-03-04,MKT_05,MKT_05_STL_004,SCL_0301,1000,1050,N,2025-08-20,INS_04
2026-01-10,MKT_05,MKT_05_STL_004,SCL_0302,1000,1001,Y,2025-08-09,INS_05
2026-02-08,MKT_05,MKT_05_STL_004,SCL_0302,1000,1001,Y,2016-03-02,INS_04
2026-03-10,MKT_05,MKT_05_STL_004,SCL_0302,1000,1001,Y,2025-07-01,INS_05
2026-02-13,MKT_05,MKT_05_STL_005,SCL_0303,1000,1001,Y,2018-05-05,INS_01
2026-03-11,MKT_05,MKT_05_STL_005,SCL_0303,1000,998,Y,2025-11-11,INS_05
2026-03-30,MKT_05,MKT_05_STL_005,SCL_0303,1000,998,Y,2025-08-18,INS_04
2026-01-08,MKT_05,MKT_05_STL_006,SCL_0304,1000,1042,N,2025-01-18,INS_02
2026-03-24,MKT_05,MKT_05_STL_006,SCL_0304,1000,1047,N,2017-12-24,INS_02
2026-03-26,MKT_05,MKT_05_STL_006,SCL_0304,1000,1041,N,2016-02-26,INS_05
2026-02-08,MKT_05,MKT_05_STL_006,SCL_0305,1000,1001,Y,2025-07-17,INS_03
2026-02-10,MKT_05,MKT_05_STL_006,SCL_0305,1000,998,Y,2025-04-25,INS_05
2026-03-14,MKT_05,MKT_05_STL_006,SCL_0305,1000,1000,Y,2018-01-29,INS_02
2026-01-01,MKT_05,MKT_05_STL_007,SCL_0306,1000,1006,N,2018-12-09,INS_03
2026-02-15,MKT_05,MKT_05_STL_007,SCL_0306,1000,1050,N,2017-02-20,INS_03
2026-03-13,MKT_05,MKT_05_STL_007,SCL_0306,1000,1047,N,2015-10-12,INS_02
2026-02-16,MKT_05,MKT_05_STL_008,SCL_0307,1000,1013,Y,2018-08-20,INS_02
2026-02-19,MKT_05,MKT_05_STL_008,SCL_0307,1000,1047,Y,2015-10-06,INS_04
2026-02-23,MKT_05,MKT_05_STL_008,SCL_0307,1000,1034,N,2025-03-21,INS_04
2026-01-24,MKT_05,MKT_05_STL_008,SCL_0308,1000,1001,Y,2025-09-01,INS_05
2026-02-28,MKT_05,MKT_05_STL_008,SCL_0308,1000,998,Y,2025-09-30,INS_05
2026-03-21,MKT_05,MKT_05_STL_008,SCL_0308,1000,1001,N,2025-08-16,INS_03
2026-01-05,MKT_05,MKT_05_STL_009,SCL_0309,1000,1001,Y,2025-10-27,INS_01
2026-03-03,MKT_05,MKT_05_STL_009,SCL_0309,1000,1000,Y,2025-12-23,INS_05
2026-03-14,MKT_05,MKT_05_STL_009,SCL_0309,1000,998,Y,2026-01-04,INS_05
2026-02-09,MKT_05,MKT_05_STL_010,SCL_0310,1000,998,Y,2025-04-23,INS_03
2026-03-11,MKT_05,MKT_05_STL_010,SCL_0310,1000,1000,Y,2025-09-12,INS_05
2026-03-16,MKT_05,MKT_05_STL_010,SCL_0310,1000,1000,N,2025-10-04,INS_01
