date,market_id,commodity,min_price_per_kg,max_price_per_kg,avg_price_per_kg
2026-03-12,MKT_03,Tomatoes,60.8,111.48,105.27
2026-03-12,MKT_04,Carrots,20.17,23.2,21.12
2026-03-12,MKT_04,Pork,297.26,326.99,322.86
2026-03-12,MKT_04,Rice (Sinandomeng),47.24,59.05,55.99
2026-03-12,MKT_04,Chicken (Whole),168.15,210.19,203.43
2026-03-12,MKT_04,Beef (Rump),398.72,470.29,399.89
2026-03-12,MKT_04,Tilapia,123.88,165.17,154.21
2026-03-12,MKT_04,Bangus,152.56,213.58,185.64
2026-03-12,MKT_04,Tomatoes,59.29,108.7,84.99
2026-03-12,MKT_04,Red Onions,92.36,164.19,139.28
2026-03-12,MKT_04,Garlic,83.58,135.82,128.21
2026-03-12,MKT_04,Cabbage,40.42,70.74,45.46
2026-03-12,MKT_04,Potatoes,69.07,108.54,96.02
2026-03-12,MKT_04,Whole Fish (Galunggong),180.45,240.59,195.73
2026-03-12,MKT_05,Carrots,21.06,24.22,22.46
2026-03-12,MKT_05,Pork,313.46,344.8,341.6
2026-03-12,MKT_05,Rice (Sinandomeng),50.79,63.48,51.53
2026-03-12,MKT_05,Chicken (Whole),166.42,208.03,191.47
2026-03-12,MKT_05,Beef (Rump),409.6,483.12,430.66
2026-03-12,MKT_05,Tilapia,124.04,165.39,152.25
2026-03-12,MKT_05,Bangus,153.53,214.94,156.13
2026-03-12,MKT_05,Tomatoes,63.02,115.53,84.6
2026-03-12,MKT_05,Red Onions,94.8,168.54,153.52
2026-03-12,MKT_05,Garlic,82.47,134.02,106.07
2026-03-13,MKT_01,Carrots,19.66,22.61,21.77
2026-03-13,MKT_01,Pork,295.08,324.58,307.69
2026-03-13,MKT_01,Rice (Sinandomeng),45.4,56.75,51.45
2026-03-13,MKT_01,Chicken (Whole),151.42,189.28,168.48
2026-03-13,MKT_01,Beef (Rump),369.35,435.64,416.77
2026-03-13,MKT_01,Tilapia,114.97,153.3,123.45
2026-03-13,MKT_01,Bangus,143.15,200.42,156.47
2026-03-13,MKT_01,Tomatoes,56.43,103.45,83.8
2026-03-13,MKT_01,Red Onions,85.27,151.59,120.86
2026-03-13,MKT_01,Garlic,74.27,120.69,84.01
2026-03-13,MKT_02,Carrots,19.01,21.86,19.58
2026-03-13,MKT_02,Pork,287.33,316.07,301.64
2026-03-13,MKT_02,Rice (Sinandomeng),48.47,60.59,56.83
2026-03-13,MKT_02,Chicken (Whole),161.2,201.5,168.68
2026-03-13,MKT_02,Beef (Rump),386.58,455.97,451.86
2026-03-13,MKT_02,Tilapia,116.52,155.37,122.17
2026-03-13,MKT_02,Bangus,143.64,201.09,147.53
2026-03-13,MKT_02,Tomatoes,58.79,107.78,74.91
2026-03-13,MKT_02,Red Onions,88.8,157.86,125.63
2026-03-13,MKT_02,Garlic,77.5,125.94,84.82
2026-03-13,MKT_02,Cabbage,39.43,69.01,49.56
2026-03-13,MKT_02,Potatoes,67.36,105.86,89.82
2026-03-13,MKT_02,Whole Fish (Galunggong),174.84,233.12,188.11
2026-03-13,MKT_03,Carrots,19.92,22.91,20.79
2026-03-13,MKT_03,Pork,308.42,339.26,316.79
2026-03-13,MKT_03,Rice (Sinandomeng),47.39,59.23,48.02
2026-03-13,MKT_03,Chicken (Whole),165.86,207.32,205.32
2026-03-13,MKT_03,Beef (Rump),392.56,463.02,434.0
2026-03-13,MKT_03,Tilapia,124.55,166.07,162.65
2026-03-13,MKT_03,Bangus,147.76,206.87,196.4
2026-03-13,MKT_03,Tomatoes,58.99,108.15,72.14
2026-03-13,MKT_04,Carrots,20.17,23.2,21.69
2026-03-13,MKT_04,Pork,306.1,336.71,308.61
2026-03-13,MKT_04,Rice (Sinandomeng),50.18,62.72,59.03
2026-03-13,MKT_04,Chicken (Whole),161.72,202.15,188.41
2026-03-13,MKT_04,Beef (Rump),403.06,475.4,433.99
2026-03-13,MKT_04,Tilapia,125.88,167.84,162.56
2026-03-13,MKT_04,Bangus,153.58,215.01,184.04
2026-03-13,MKT_04,Tomatoes,62.19,114.01,73.87
2026-03-13,MKT_04,Red Onions,90.71,161.27,118.24
2026-03-13,MKT_04,Garlic,82.09,133.4,102.91
2026-03-13,MKT_04,Cabbage,41.2,72.1,48.12
2026-03-13,MKT_04,Potatoes,69.99,109.98,77.36
2026-03-13,MKT_04,Whole Fish (Galunggong),181.17,241.56,225.82
2026-03-13,MKT_05,Carrots,20.71,23.82,22.02
2026-03-13,MKT_05,Pork,304.68,335.14,334.11
2026-03-13,MKT_05,Rice (Sinandomeng),49.4,61.74,50.92
2026-03-13,MKT_05,Chicken (Whole),165.95,207.43,190.36
2026-03-13,MKT_05,Beef (Rump),396.96,468.21,427.8
2026-03-13,MKT_05,Tilapia,128.05,170.73,130.8
2026-03-13,MKT_05,Bangus,158.27,221.58,168.09
2026-03-13,MKT_05,Tomatoes,65.58,120.22,71.65
2026-03-13,MKT_05,Red Onions,91.92,163.41,110.14
2026-03-13,MKT_05,Garlic,83.74,136.08,93.15
2026-03-14,MKT_01,Carrots,18.98,21.83,19.87
2026-03-14,MKT_01,Pork,282.93,311.23,296.86
2026-03-14,MKT_01,Rice (Sinandomeng),46.76,58.45,49.02
2026-03-14,MKT_01,Chicken (Whole),153.73,192.17,184.34
2026-03-14,MKT_01,Beef (Rump),372.25,439.07,398.98
2026-03-14,MKT_01,Tilapia,115.72,154.29,122.61
2026-03-14,MKT_01,Bangus,142.07,198.89,173.62
2026-03-14,MKT_01,Tomatoes,56.8,104.13,76.36
2026-03-14,MKT_01,Red Onions,85.47,151.95,95.34
2026-03-14,MKT_01,Garlic,78.2,127.07,119.77
2026-03-14,MKT_02,Carrots,19.92,22.91,21.55
2026-03-14,MKT_02,Pork,288.21,317.03,301.83
2026-03-14,MKT_02,Rice (Sinandomeng),48.3,60.38,49.77
2026-03-14,MKT_02,Chicken (Whole),156.72,195.91,182.74
2026-03-14,MKT_02,Beef (Rump),384.73,453.78,414.99
2026-03-14,MKT_02,Tilapia,116.31,155.08,132.05
2026-03-14,MKT_02,Bangus,147.05,205.87,154.87
2026-03-14,MKT_02,Tomatoes,57.78,105.93,80.75
2026-03-14,MKT_02,Red Onions,87.14,154.92,119.75
2026-03-14,MKT_02,Garlic,79.42,129.06,128.17
2026-03-14,MKT_02,Cabbage,39.73,69.52,52.17
2026-03-14,MKT_02,Potatoes,69.1,108.59,99.15
2026-03-14,MKT_02,Whole Fish (Galunggong),175.24,233.65,224.29
2026-03-14,MKT_03,Carrots,19.61,22.55,20.78
2026-03-14,MKT_03,Pork,305.85,336.43,323.69
2026-03-14,MKT_03,Rice (Sinandomeng),48.69,60.86,53.18
2026-03-14,MKT_03,Chicken (Whole),155.59,194.48,159.27
2026-03-14,MKT_03,Beef (Rump),395.25,466.2,465.2
2026-03-14,MKT_03,Tilapia,119.34,159.12,145.06
2026-03-14,MKT_03,Bangus,151.58,212.21,171.7
2026-03-14,MKT_03,Tomatoes,58.68,107.58,75.61
2026-03-14,MKT_04,Carrots,20.2,23.23,21.53
2026-03-14,MKT_04,Pork,306.43,337.07,334.9
2026-03-14,MKT_04,Rice (Sinandomeng),50.26,62.83,51.24
2026-03-14,MKT_04,Chicken (Whole),169.6,212.0,208.2
2026-03-14,MKT_04,Beef (Rump),398.37,469.87,402.34
2026-03-14,MKT_04,Tilapia,124.41,165.88,134.7
2026-03-14,MKT_04,Bangus,153.52,214.93,206.96
2026-03-14,MKT_04,Tomatoes,61.38,112.52,83.89
2026-03-14,MKT_04,Red Onions,92.53,164.49,96.21
2026-03-14,MKT_04,Garlic,81.53,132.49,83.48
2026-03-14,MKT_04,Cabbage,41.3,72.27,62.47
2026-03-14,MKT_04,Potatoes,70.28,110.44,79.17
2026-03-14,MKT_04,Whole Fish (Galunggong),183.46,244.61,187.84
2026-03-14,MKT_05,Carrots,21.37,24.58,22.99
2026-03-14,MKT_05,Pork,317.24,348.96,342.84
2026-03-14,MKT_05,Rice (Sinandomeng),50.15,62.69,50.8
2026-03-14,MKT_05,Chicken (Whole),168.81,211.01,197.95
2026-03-14,MKT_05,Beef (Rump),414.73,489.17,462.9
2026-03-14,MKT_05,Tilapia,121.29,161.72,135.6
2026-03-14,MKT_05,Bangus,155.38,217.53,178.72
2026-03-14,MKT_05,Tomatoes,61.8,113.29,73.12
2026-03-14,MKT_05,Red Onions,91.71,163.03,94.61
2026-03-14,MKT_05,Garlic,85.71,139.28,103.01
2026-03-15,MKT_01,Carrots,19.38,22.28,21.26
2026-03-15,MKT_01,Pork,292.33,321.56,312.54
2026-03-15,MKT_01,Rice (Sinandomeng),45.63,57.03,48.96
2026-03-15,MKT_01,Chicken (Whole),152.89,191.11,184.35
2026-03-15,MKT_01,Beef (Rump),374.37,441.56,375.51
2026-03-15,MKT_01,Tilapia,115.92,154.56,121.69
2026-03-15,MKT_01,Bangus,145.77,204.07,150.57
2026-03-15,MKT_01,Tomatoes,56.0,102.67,99.58
2026-03-15,MKT_01,Red Onions,87.36,155.32,140.12
2026-03-15,MKT_01,Garlic,76.52,124.34,112.39
2026-03-15,MKT_02,Carrots,20.08,23.09,21.86
2026-03-15,MKT_02,Pork,300.09,330.1,318.83
2026-03-15,MKT_02,Rice (Sinandomeng),47.25,59.06,55.67
2026-03-15,MKT_02,Chicken (Whole),156.88,196.1,187.07
2026-03-15,MKT_02,Beef (Rump),380.39,448.67,386.53
2026-03-15,MKT_02,Tilapia,118.33,157.77,137.39
2026-03-15,MKT_02,Bangus,149.9,209.86,176.57
2026-03-15,MKT_02,Tomatoes,58.85,107.89,86.77
2026-03-15,MKT_02,Red Onions,87.45,155.46,129.18
2026-03-15,MKT_02,Garlic,78.44,127.46,118.7
2026-03-15,MKT_02,Cabbage,39.39,68.93,56.83
2026-03-15,MKT_02,Potatoes,67.42,105.94,74.08
2026-03-15,MKT_02,Whole Fish (Galunggong),172.72,230.29,182.91
2026-03-15,MKT_03,Carrots,19.84,22.82,21.66
2026-03-15,MKT_03,Pork,307.22,337.95,310.34
2026-03-15,MKT_03,Rice (Sinandomeng),48.88,61.1,59.41
2026-03-15,MKT_03,Chicken (Whole),156.23,195.29,174.33
2026-03-15,MKT_03,Beef (Rump),384.55,453.57,411.58
2026-03-15,MKT_03,Tilapia,121.38,161.84,152.72
2026-03-15,MKT_03,Bangus,149.07,208.7,204.14
2026-03-15,MKT_03,Tomatoes,60.41,110.76,74.46
2026-03-15,MKT_04,Carrots,19.94,22.93,22.08
2026-03-15,MKT_04,Pork,306.05,336.66,316.59
2026-03-15,MKT_04,Rice (Sinandomeng),48.89,61.12,53.01
2026-03-15,MKT_04,Chicken (Whole),165.52,206.9,190.62
2026-03-15,MKT_04,Beef (Rump),400.13,471.95,461.05
2026-03-15,MKT_04,Tilapia,122.66,163.54,141.13
2026-03-15,MKT_04,Bangus,149.12,208.76,150.3
2026-03-15,MKT_04,Tomatoes,62.96,115.42,93.92
2026-03-15,MKT_04,Red Onions,92.73,164.85,145.59
2026-03-15,MKT_04,Garlic,80.75,131.21,87.01
2026-03-15,MKT_04,Cabbage,40.87,71.52,59.06
2026-03-15,MKT_04,Potatoes,71.0,111.57,88.5
2026-03-15,MKT_04,Whole Fish (Galunggong),183.04,244.06,216.81
2026-03-15,MKT_05,Carrots,21.16,24.34,23.06
2026-03-15,MKT_05,Pork,307.78,338.56,318.19
2026-03-15,MKT_05,Rice (Sinandomeng),50.45,63.06,58.35
2026-03-15,MKT_05,Chicken (Whole),169.41,211.76,192.79
2026-03-15,MKT_05,Beef (Rump),408.87,482.26,468.58
2026-03-15,MKT_05,Tilapia,124.52,166.02,148.82
2026-03-15,MKT_05,Bangus,154.25,215.94,175.41
2026-03-15,MKT_05,Tomatoes,61.81,113.32,86.38
2026-03-15,MKT_05,Red Onions,93.79,166.73,106.19
2026-03-15,MKT_05,Garlic,80.94,131.52,129.92
2026-03-16,MKT_01,Carrots,19.22,22.1,21.08
2026-03-16,MKT_01,Pork,291.89,321.08,304.68
2026-03-16,MKT_01,Rice (Sinandomeng),45.03,56.29,48.62
2026-03-16,MKT_01,Chicken (Whole),156.46,195.57,179.0
2026-03-16,MKT_01,Beef (Rump),390.26,460.3,410.55
2026-03-16,MKT_01,Tilapia,115.09,153.45,129.3
2026-03-16,MKT_01,Bangus,143.5,200.91,149.85
2026-03-16,MKT_01,Tomatoes,57.49,105.39,96.12
2026-03-16,MKT_01,Red Onions,86.54,153.85,105.11
2026-03-16,MKT_01,Garlic,76.44,124.22,117.71
2026-03-16,MKT_02,Carrots,19.02,21.87,20.48
2026-03-16,MKT_02,Pork,293.33,322.66,304.65
2026-03-16,MKT_02,Rice (Sinandomeng),46.33,57.92,57.39
2026-03-16,MKT_02,Chicken (Whole),157.19,196.49,173.99
2026-03-16,MKT_02,Beef (Rump),389.89,459.87,415.49
2026-03-16,MKT_02,Tilapia,115.89,154.52,147.75
2026-03-16,MKT_02,Bangus,150.94,211.32,157.82
2026-03-16,MKT_02,Tomatoes,58.47,107.2,99.36
2026-03-16,MKT_02,Red Onions,87.07,154.78,97.26
2026-03-16,MKT_02,Garlic,79.22,128.74,95.07
2026-03-16,MKT_02,Cabbage,38.91,68.1,50.61
2026-03-16,MKT_02,Potatoes,68.55,107.73,90.86
2026-03-16,MKT_02,Whole Fish (Galunggong),176.46,235.28,224.32
2026-03-16,MKT_03,Carrots,20.19,23.22,21.8
2026-03-16,MKT_03,Pork,299.67,329.63,316.84
2026-03-16,MKT_03,Rice (Sinandomeng),47.87,59.83,58.79
2026-03-16,MKT_03,Chicken (Whole),159.06,198.83,168.09
2026-03-16,MKT_03,Beef (Rump),393.02,463.56,407.51
2026-03-16,MKT_03,Tilapia,119.05,158.73,139.06
2026-03-16,MKT_03,Bangus,153.04,214.26,181.5
2026-03-16,MKT_03,Tomatoes,60.03,110.06,62.03
2026-03-16,MKT_04,Carrots,19.9,22.88,20.66
2026-03-16,MKT_04,Pork,307.39,338.13,320.47
2026-03-16,MKT_04,Rice (Sinandomeng),49.3,61.63,55.66
2026-03-16,MKT_04,Chicken (Whole),166.48,208.1,198.83
2026-03-16,MKT_04,Beef (Rump),393.48,464.11,447.13
2026-03-16,MKT_04,Tilapia,120.82,161.1,134.6
2026-03-16,MKT_04,Bangus,154.49,216.28,183.55
2026-03-16,MKT_04,Tomatoes,62.25,114.13,79.51
2026-03-16,MKT_04,Red Onions,90.75,161.34,100.87
2026-03-16,MKT_04,Garlic,81.93,133.13,93.77
2026-03-16,MKT_04,Cabbage,40.77,71.34,59.37
2026-03-16,MKT_04,Potatoes,70.62,110.98,90.32
2026-03-16,MKT_04,Whole Fish (Galunggong),183.29,244.38,225.98
2026-03-16,MKT_05,Carrots,21.13,24.29,22.25
2026-03-16,MKT_05,Pork,312.17,343.39,315.28
2026-03-16,MKT_05,Rice (Sinandomeng),49.8,62.25,56.9
2026-03-16,MKT_05,Chicken (Whole),167.85,209.81,200.79
2026-03-16,MKT_05,Beef (Rump),412.54,486.59,422.93
2026-03-16,MKT_05,Tilapia,123.06,164.08,135.22
2026-03-16,MKT_05,Bangus,156.71,219.39,170.94
2026-03-16,MKT_05,Tomatoes,62.08,113.81,98.97
2026-03-16,MKT_05,Red Onions,93.66,166.5,132.96
2026-03-16,MKT_05,Garlic,84.02,136.54,108.27
2026-03-17,MKT_01,Carrots,19.12,21.98,20.74
2026-03-17,MKT_01,Pork,278.89,306.78,305.9
2026-03-17,MKT_01,Rice (Sinandomeng),46.02,57.53,53.43
2026-03-17,MKT_01,Chicken (Whole),155.98,194.97,190.48
2026-03-17,MKT_01,Beef (Rump),377.03,444.71,405.25
2026-03-17,MKT_01,Tilapia,115.01,153.35,137.95
2026-03-17,MKT_01,Bangus,144.31,202.04,158.69
2026-03-17,MKT_01,Tomatoes,57.66,105.71,93.27
2026-03-17,MKT_01,Red Onions,84.05,149.42,134.54
2026-03-17,MKT_01,Garlic,76.99,125.11,103.51
2026-03-17,MKT_02,Carrots,19.22,22.1,20.62
2026-03-17,MKT_02,Pork,299.2,329.12,317.55
2026-03-17,MKT_02,Rice (Sinandomeng),46.11,57.64,56.74
2026-03-17,MKT_02,Chicken (Whole),155.82,194.78,175.74
2026-03-17,MKT_02,Beef (Rump),378.74,446.72,403.03
2026-03-17,MKT_02,Tilapia,120.4,160.53,136.83
2026-03-17,MKT_02,Bangus,149.49,209.29,181.95
2026-03-17,MKT_02,Tomatoes,56.75,104.05,80.27
2026-03-17,MKT_02,Red Onions,88.18,156.77,100.11
2026-03-17,MKT_02,Garlic,77.06,125.21,83.51
2026-03-17,MKT_02,Cabbage,39.3,68.77,58.58
2026-03-17,MKT_02,Potatoes,69.3,108.89,85.31
2026-03-17,MKT_02,Whole Fish (Galunggong),177.06,236.08,222.19
2026-03-17,MKT_03,Carrots,20.22,23.25,21.47
2026-03-17,MKT_03,Pork,298.84,328.73,307.17
2026-03-17,MKT_03,Rice (Sinandomeng),48.2,60.25,51.86
2026-03-17,MKT_03,Chicken (Whole),161.65,202.06,163.41
2026-03-17,MKT_03,Beef (Rump),387.4,456.94,393.12
2026-03-17,MKT_03,Tilapia,118.46,157.95,127.88
2026-03-17,MKT_03,Bangus,148.55,207.97,195.67
2026-03-17,MKT_03,Tomatoes,59.89,109.81,81.39
2026-03-17,MKT_04,Carrots,20.4,23.47,21.74
2026-03-17,MKT_04,Pork,307.51,338.26,328.9
2026-03-17,MKT_04,Rice (Sinandomeng),48.43,60.54,56.94
2026-03-17,MKT_04,Chicken (Whole),164.93,206.16,203.47
2026-03-17,MKT_04,Beef (Rump),408.45,481.76,440.98
2026-03-17,MKT_04,Tilapia,121.35,161.8,158.65
2026-03-17,MKT_04,Bangus,158.52,221.92,163.77
2026-03-17,MKT_04,Tomatoes,62.99,115.47,104.26
2026-03-17,MKT_04,Red Onions,91.82,163.23,133.37
2026-03-17,MKT_04,Garlic,81.42,132.31,83.09
2026-03-17,MKT_04,Cabbage,40.41,70.71,50.56
2026-03-17,MKT_04,Potatoes,72.32,113.64,106.95
2026-03-17,MKT_04,Whole Fish (Galunggong),183.81,245.08,191.99
2026-03-17,MKT_05,Carrots,20.85,23.98,22.48
2026-03-17,MKT_05,Pork,308.25,339.07,316.69
2026-03-17,MKT_05,Rice (Sinandomeng),50.57,63.21,55.54
2026-03-17,MKT_05,Chicken (Whole),165.86,207.32,196.17
2026-03-17,MKT_05,Beef (Rump),399.43,471.12,465.53
2026-03-17,MKT_05,Tilapia,124.68,166.24,143.6
2026-03-17,MKT_05,Bangus,154.26,215.96,155.91
2026-03-17,MKT_05,Tomatoes,63.63,116.66,69.36
2026-03-17,MKT_05,Red Onions,96.26,171.12,121.48
2026-03-17,MKT_05,Garlic,83.15,135.12,119.1
2026-03-18,MKT_01,Carrots,19.52,22.45,20.97
2026-03-18,MKT_01,Pork,292.71,321.98,319.07
2026-03-18,MKT_01,Rice (Sinandomeng),43.95,54.94,46.44
2026-03-18,MKT_01,Chicken (Whole),152.06,190.07,163.95
2026-03-18,MKT_01,Beef (Rump),375.12,442.44,392.1
2026-03-18,MKT_01,Tilapia,114.45,152.59,126.25
2026-03-18,MKT_01,Bangus,142.39,199.35,156.44
2026-03-18,MKT_01,Tomatoes,58.61,107.45,67.2
2026-03-18,MKT_01,Red Onions,85.78,152.5,116.1
2026-03-18,MKT_01,Garlic,77.21,125.46,101.66
2026-03-18,MKT_02,Carrots,19.91,22.89,22.02
2026-03-18,MKT_02,Pork,300.46,330.51,302.26
2026-03-18,MKT_02,Rice (Sinandomeng),46.28,57.85,48.32
2026-03-18,MKT_02,Chicken (Whole),154.47,193.08,165.85
2026-03-18,MKT_02,Beef (Rump),383.51,452.35,429.04
2026-03-18,MKT_02,Tilapia,114.1,152.13,128.71
2026-03-18,MKT_02,Bangus,144.91,202.88,161.95
2026-03-18,MKT_02,Tomatoes,59.92,109.85,86.9
2026-03-18,MKT_02,Red Onions,89.06,158.32,138.81
2026-03-18,MKT_02,Garlic,78.26,127.17,82.98
2026-03-18,MKT_02,Cabbage,39.48,69.1,57.47
2026-03-18,MKT_02,Potatoes,69.34,108.97,101.53
2026-03-18,MKT_02,Whole Fish (Galunggong),172.69,230.25,202.15
2026-03-18,MKT_03,Carrots,19.86,22.84,21.45
2026-03-18,MKT_03,Pork,310.66,341.73,339.69
2026-03-18,MKT_03,Rice (Sinandomeng),49.0,61.26,59.66
2026-03-18,MKT_03,Chicken (Whole),160.58,200.73,198.02
2026-03-18,MKT_03,Beef (Rump),391.76,462.08,399.09
2026-03-18,MKT_03,Tilapia,119.93,159.91,153.43
2026-03-18,MKT_03,Bangus,146.09,204.53,175.61
2026-03-18,MKT_03,Tomatoes,59.46,109.01,72.21
2026-03-18,MKT_04,Carrots,20.52,23.6,22.54
2026-03-18,MKT_04,Pork,303.97,334.37,312.26
2026-03-18,MKT_04,Rice (Sinandomeng),48.23,60.28,52.6
2026-03-18,MKT_04,Chicken (Whole),161.04,201.3,183.34
2026-03-18,MKT_04,Beef (Rump),406.1,478.99,413.78
2026-03-18,MKT_04,Tilapia,121.49,161.99,147.61
2026-03-18,MKT_04,Bangus,155.65,217.91,200.59
2026-03-18,MKT_04,Tomatoes,61.48,112.71,92.93
2026-03-18,MKT_04,Red Onions,91.49,162.65,122.07
2026-03-18,MKT_04,Garlic,80.69,131.12,97.88
2026-03-18,MKT_04,Cabbage,41.2,72.1,65.91
2026-03-18,MKT_04,Potatoes,72.49,113.91,90.82
2026-03-18,MKT_04,Whole Fish (Galunggong),185.66,247.55,229.79
2026-03-18,MKT_05,Carrots,20.41,23.48,22.22
2026-03-18,MKT_05,Pork,309.73,340.7,339.48
2026-03-18,MKT_05,Rice (Sinandomeng),49.64,62.05,57.83
2026-03-18,MKT_05,Chicken (Whole),161.82,202.27,183.68
2026-03-18,MKT_05,Beef (Rump),408.32,481.6,413.03
2026-03-18,MKT_05,Tilapia,125.9,167.86,167.3
2026-03-18,MKT_05,Bangus,157.29,220.2,198.11
2026-03-18,MKT_05,Tomatoes,62.76,115.06,107.19
2026-03-18,MKT_05,Red Onions,93.18,165.65,156.32
2026-03-18,MKT_05,Garlic,82.24,133.65,92.91
2026-03-19,MKT_01,Carrots,19.11,21.97,21.2
2026-03-19,MKT_01,Pork,289.41,318.36,309.11
2026-03-19,MKT_01,Rice (Sinandomeng),47.0,58.75,52.01
2026-03-19,MKT_01,Chicken (Whole),153.79,192.23,161.55
2026-03-19,MKT_01,Beef (Rump),374.66,441.9,410.36
2026-03-19,MKT_01,Tilapia,111.9,149.19,141.63
2026-03-19,MKT_01,Bangus,144.86,202.8,189.82
2026-03-19,MKT_01,Tomatoes,58.83,107.85,68.54
2026-03-19,MKT_01,Red Onions,86.25,153.34,132.7
2026-03-19,MKT_01,Garlic,76.58,124.44,96.27
2026-03-19,MKT_02,Carrots,19.49,22.41,20.01
2026-03-19,MKT_02,Pork,297.15,326.86,306.28
2026-03-19,MKT_02,Rice (Sinandomeng),45.69,57.11,51.76
2026-03-19,MKT_02,Chicken (Whole),159.63,199.54,194.24
2026-03-19,MKT_02,Beef (Rump),380.87,449.23,412.5
2026-03-19,MKT_02,Tilapia,118.32,157.76,139.93
2026-03-19,MKT_02,Bangus,148.76,208.26,171.37
2026-03-19,MKT_02,Tomatoes,57.98,106.3,58.86
2026-03-19,MKT_02,Red Onions,88.17,156.75,121.67
2026-03-19,MKT_02,Garlic,78.1,126.92,79.68
2026-03-19,MKT_02,Cabbage,38.52,67.41,54.64
2026-03-19,MKT_02,Potatoes,69.68,109.5,81.86
2026-03-19,MKT_02,Whole Fish (Galunggong),175.52,234.02,189.38
2026-03-19,MKT_03,Carrots,19.65,22.6,21.19
2026-03-19,MKT_03,Pork,300.18,330.2,305.25
2026-03-19,MKT_03,Rice (Sinandomeng),46.98,58.72,54.69
2026-03-19,MKT_03,Chicken (Whole),158.92,198.65,177.54
2026-03-19,MKT_03,Beef (Rump),391.72,462.03,397.13
2026-03-19,MKT_03,Tilapia,117.28,156.37,137.88
2026-03-19,MKT_03,Bangus,151.42,211.99,182.75
2026-03-19,MKT_03,Tomatoes,60.08,110.15,89.19
2026-03-19,MKT_04,Carrots,20.64,23.73,21.98
2026-03-19,MKT_04,Pork,309.49,340.44,322.94
2026-03-19,MKT_04,Rice (Sinandomeng),48.61,60.76,58.35
2026-03-19,MKT_04,Chicken (Whole),162.1,202.63,190.32
2026-03-19,MKT_04,Beef (Rump),400.58,472.48,421.69
2026-03-19,MKT_04,Tilapia,120.5,160.67,149.42
2026-03-19,MKT_04,Bangus,150.64,210.89,164.76
2026-03-19,MKT_04,Tomatoes,60.64,111.18,84.72
2026-03-19,MKT_04,Red Onions,89.98,159.96,93.55
2026-03-19,MKT_04,Garlic,80.18,130.3,102.71
2026-03-19,MKT_04,Cabbage,40.11,70.19,58.82
2026-03-19,MKT_04,Potatoes,71.06,111.67,105.6
2026-03-19,MKT_04,Whole Fish (Galunggong),182.61,243.48,198.45
2026-03-19,MKT_05,Carrots,21.08,24.25,23.02
2026-03-19,MKT_05,Pork,310.62,341.69,321.4
2026-03-19,MKT_05,Rice (Sinandomeng),49.85,62.31,59.67
2026-03-19,MKT_05,Chicken (Whole),170.55,213.19,210.8
2026-03-19,MKT_05,Beef (Rump),392.46,462.91,425.26
2026-03-19,MKT_05,Tilapia,125.15,166.87,153.74
2026-03-19,MKT_05,Bangus,155.49,217.69,212.18
2026-03-19,MKT_05,Tomatoes,62.67,114.89,104.92
2026-03-19,MKT_05,Red Onions,92.85,165.06,101.34
2026-03-19,MKT_05,Garlic,82.83,134.59,98.11
2026-03-20,MKT_01,Carrots,19.57,22.5,21.81
2026-03-20,MKT_01,Pork,290.07,319.08,308.04
2026-03-20,MKT_01,Rice (Sinandomeng),45.89,57.36,51.64
2026-03-20,MKT_01,Chicken (Whole),151.74,189.68,153.84
2026-03-20,MKT_01,Beef (Rump),368.2,434.29,410.82
2026-03-20,MKT_01,Tilapia,114.3,152.4,132.02
2026-03-20,MKT_01,Bangus,137.76,192.86,189.98
2026-03-20,MKT_01,Tomatoes,57.44,105.3,68.0
2026-03-20,MKT_01,Red Onions,88.73,157.74,127.1
2026-03-20,MKT_01,Garlic,76.95,125.04,121.2
2026-03-20,MKT_02,Carrots,19.4,22.31,20.07
2026-03-20,MKT_02,Pork,283.91,312.3,301.09
2026-03-20,MKT_02,Rice (Sinandomeng),46.46,58.08,52.74
2026-03-20,MKT_02,Chicken (Whole),155.6,194.5,176.27
2026-03-20,MKT_02,Beef (Rump),383.47,452.3,426.28
2026-03-20,MKT_02,Tilapia,116.76,155.68,124.43
2026-03-20,MKT_02,Bangus,151.01,211.42,182.96
2026-03-20,MKT_02,Tomatoes,58.58,107.39,77.99
2026-03-20,MKT_02,Red Onions,89.53,159.16,154.48
2026-03-20,MKT_02,Garlic,76.5,124.31,108.44
2026-03-20,MKT_02,Cabbage,39.16,68.52,64.92
2026-03-20,MKT_02,Potatoes,67.77,106.5,71.83
2026-03-20,MKT_02,Whole Fish (Galunggong),179.14,238.86,204.21
2026-03-20,MKT_03,Carrots,19.88,22.86,21.25
2026-03-20,MKT_03,Pork,305.67,336.24,307.17
2026-03-20,MKT_03,Rice (Sinandomeng),48.44,60.55,55.53
2026-03-20,MKT_03,Chicken (Whole),158.73,198.41,172.69
2026-03-20,MKT_03,Beef (Rump),383.71,452.58,416.05
2026-03-20,MKT_03,Tilapia,118.68,158.23,124.79
2026-03-20,MKT_03,Bangus,149.3,209.02,151.76
2026-03-20,MKT_03,Tomatoes,60.55,111.01,66.77
2026-03-20,MKT_04,Carrots,20.39,23.45,22.84
2026-03-20,MKT_04,Pork,309.58,340.53,329.41
2026-03-20,MKT_04,Rice (Sinandomeng),49.93,62.41,59.92
2026-03-20,MKT_04,Chicken (Whole),163.23,204.04,191.48
